Month,CITY,STORE,STATUS,Zone,ORDER COUNT,CART SALES,DISCOUNT,NET REVENUE,IDEAL FOOD COST,GROSS MARGIN,EBITDA,VARIANCE,Revenue Cohort,CM Cohort,EBITDA Category,EBITDA Cohort,CM,GM%,CM%,Variance %,Revenue Band,Variance Bucket
Nov-2023,Hyderabad,Torres Ltd,Active,East,8576,4285969.8,889642.7,3444142.86,1370913.73,1992564.96,527148.74,22845.96,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,1102922.26,57.85372561462216,32.023127519164525,0.6633278853014826,INR 25 to 35 lacs,Var < 2%
Dec-2023,Hyderabad,Torres Ltd,Active,East,9238,2797494.66,683573.54,2178749.49,947187.31,1144003.58,-149989.03,11110.41,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,460430.04000000004,52.50734814859326,21.13276639252363,0.5099443534465268,INR 15 to 25 lacs,Var < 2%
Jan-2024,Hyderabad,Torres Ltd,Active,East,13903,5219154.77,866341.79,4479388.24,2053958.19,2328370.34,943381.95,27942.56,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,1462028.5499999998,51.9796502390246,32.639022823348746,0.6238030396757929,INR 35 to 45 lacs,Var < 2%
Feb-2024,Hyderabad,Torres Ltd,Active,East,12887,6305333.69,1775728.1,4607354.05,2089548.92,2407936.93,1239227.17,23732.7,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,632208.8300000001,52.26290195779507,13.72173319304602,0.515104759531124,Above INR 45 lacs,Var < 2%
Mar-2024,Hyderabad,Torres Ltd,Active,East,14246,4893070.43,812707.89,4217196.04,1266089.47,2822622.81,1503085.99,11513.05,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,2009914.92,66.9312686255866,47.65998310099902,0.27300248531960586,INR 35 to 45 lacs,Var < 2%
Oct-2023,Ahmedabad,"Gay, Walker and Ruiz",Inactive,West,12169,5558214.2,1236672.02,4375696.05,1744719.72,2523381.02,1236674.39,10229.05,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,1286709.0,57.668105626303735,29.405813047732142,0.2337696650570599,INR 35 to 45 lacs,Var < 2%
Nov-2023,Ahmedabad,"Gay, Walker and Ruiz",Inactive,West,8296,2766242.99,698317.46,2187337.73,909833.61,1225850.52,-135763.83,12983.49,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,527533.06,56.043038218885386,24.117586084888686,0.5935750031614917,INR 15 to 25 lacs,Var < 2%
Dec-2023,Ahmedabad,"Gay, Walker and Ruiz",Inactive,West,8343,3758498.24,582938.03,3199910.64,1309988.37,1776508.07,420943.12,10979.98,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,1193570.04,55.517427511663264,37.30010535544205,0.34313395701574967,INR 25 to 35 lacs,Var < 2%
Jan-2024,Ahmedabad,"Gay, Walker and Ruiz",Inactive,West,11471,3488311.67,627646.32,2996473.63,1039028.98,1869622.73,534823.95,18860.91,More than 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,1241976.4100000001,62.39409922656319,41.447933916908866,0.6294368757718719,INR 25 to 35 lacs,Var < 2%
Feb-2024,Ahmedabad,"Gay, Walker and Ruiz",Inactive,West,8253,2807630.47,670708.35,2236380.94,674656.08,1420738.83,64674.79,27496.48,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,750030.4800000001,63.5284805280088,33.53768879822416,1.2295078851816723,INR 15 to 25 lacs,Var < 2%
Mar-2024,Ahmedabad,"Gay, Walker and Ruiz",Inactive,West,13912,4912971.54,1340134.75,3661780.42,1408284.86,2124448.73,774938.14,13835.96,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,784313.98,58.016824777275964,21.418924403992527,0.3778478885416073,INR 35 to 45 lacs,Var < 2%
Oct-2023,Hyderabad,Reyes PLC,Active,West,14103,5270774.06,1355075.21,4005270.01,1787905.01,2108455.79,739710.87,27011.2,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,753380.5800000001,52.642038732365016,18.809732630235338,0.6743914875292016,INR 35 to 45 lacs,Var < 2%
Nov-2023,Hyderabad,Reyes PLC,Active,West,11333,3569018.3,582656.22,3043729.34,1010876.45,1970459.64,575164.82,29703.39,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,1387803.42,64.73833313970026,45.595493717585285,0.9758880203191785,INR 25 to 35 lacs,Var < 2%
Dec-2023,Hyderabad,Reyes PLC,Active,West,7830,3814734.34,937058.74,2972004.74,1139090.17,1706415.62,97712.65,29562.9,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,769356.8800000001,57.416315560788775,25.886798552010386,0.9947124108557107,INR 25 to 35 lacs,Var < 2%
Jan-2024,Hyderabad,Reyes PLC,Active,West,7213,2399285.32,560995.79,1890224.02,739654.26,1075897.08,-386069.07,19959.49,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,514901.29000000004,56.91902486775086,27.240225737899575,1.05593251322666,INR 15 to 25 lacs,Var < 2%
Feb-2024,Hyderabad,Reyes PLC,Active,West,10950,3875148.8,795536.16,3172859.44,917598.09,2129151.7,880971.35,14067.71,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,1333615.54,67.10513781852246,42.03197668283723,0.44337640119349253,INR 25 to 35 lacs,Var < 2%
Mar-2024,Hyderabad,Reyes PLC,Active,West,13336,4084235.43,1078982.01,3054257.03,1295653.25,1676292.83,383384.42,13564.38,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,0% to 10%,597310.8200000001,54.88381670353396,19.556665144190568,0.44411389960850806,INR 25 to 35 lacs,Var < 2%
Oct-2023,Mumbai,"Barker, Morgan and Hughes",Active,West,14227,6969454.49,1624253.35,5419267.18,2068269.05,3251296.03,1901641.02,27158.93,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,1627042.6799999997,59.99512336278647,30.023296987545827,0.5011550288613008,Above INR 45 lacs,Var < 2%
Nov-2023,Mumbai,"Barker, Morgan and Hughes",Active,West,12412,4257648.8,1064204.26,3279389.76,1276353.51,1858110.64,483923.1,12343.07,More than 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,793906.3799999999,56.66025620571554,24.208966853638035,0.37638313537943113,INR 25 to 35 lacs,Var < 2%
Dec-2023,Mumbai,"Barker, Morgan and Hughes",Active,West,7219,3508940.05,605808.24,2977792.79,1261574.02,1661967.93,413750.52,10018.48,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,1056159.69,55.81207448621702,35.467870482687275,0.33643979640369803,INR 25 to 35 lacs,Var < 2%
Jan-2024,Mumbai,"Barker, Morgan and Hughes",Active,West,14540,5094614.78,1454191.18,3712296.2,1480714.29,2094910.04,634623.93,28231.17,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,640718.8600000001,56.431651116632345,17.25936793513406,0.7604773024307704,INR 35 to 45 lacs,Var < 2%
Feb-2024,Mumbai,"Barker, Morgan and Hughes",Active,West,8501,3521252.24,591870.47,3036786.72,1279935.39,1665684.18,430756.09,20938.3,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,1073813.71,54.85021944511137,35.36019513415153,0.6894886579324873,INR 25 to 35 lacs,Var < 2%
Mar-2024,Mumbai,"Barker, Morgan and Hughes",Active,West,14008,5141764.3,1146263.51,4069665.15,1716559.75,2223857.72,1002129.78,24089.24,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,1077594.2100000002,54.6447345919848,26.478694690643046,0.5919219177037207,INR 35 to 45 lacs,Var < 2%
Oct-2023,Mumbai,Gibson-Floyd,Inactive,West,12686,3949597.5,657477.2,3345664.45,1153303.46,2127193.85,717825.07,13912.32,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,1469716.6500000001,63.58060952585966,43.9289914444349,0.41583130071516883,INR 25 to 35 lacs,Var < 2%
Nov-2023,Mumbai,Gibson-Floyd,Inactive,West,11647,5617935.94,981035.96,4744646.26,1730855.64,2879497.83,1658265.48,21746.88,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,1898461.87,60.68941017322543,40.01271677522278,0.45834565546726347,Above INR 45 lacs,Var < 2%
Dec-2023,Mumbai,Gibson-Floyd,Inactive,West,11809,3648901.9,742152.56,3013560.01,1315146.06,1617256.32,188598.19,11267.7,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,875103.76,53.66597362034945,29.038869546188334,0.37389997088526544,INR 25 to 35 lacs,Var < 2%
Jan-2024,Mumbai,Gibson-Floyd,Inactive,West,14513,5019692.14,1145428.28,3969884.37,1355012.67,2520067.09,1139076.3,24425.45,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,1374638.8099999998,63.47960935698487,34.62667125491113,0.6152685500006138,INR 35 to 45 lacs,Var < 2%
Feb-2024,Mumbai,Gibson-Floyd,Inactive,West,8781,4343261.53,1116918.74,3271944.47,1452931.41,1732931.2,400639.91,21502.77,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,616012.46,52.96334384305733,18.82710619474541,0.657186275536027,INR 25 to 35 lacs,Var < 2%
Mar-2024,Mumbai,Gibson-Floyd,Inactive,West,9121,3374750.54,622396.75,2868804.45,1280336.3,1528998.25,77950.92,25064.01,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,906601.5,53.2974023377578,31.60206684704494,0.8736743977094709,INR 25 to 35 lacs,Var < 2%
Oct-2023,Ahmedabad,"Tran, Scott and Harrison",Inactive,West,14413,6334746.73,1687950.37,4732578.25,2200819.56,2407986.1,1071606.94,22932.86,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,720035.73,50.88106255823662,15.214449544495118,0.4845743438050919,Above INR 45 lacs,Var < 2%
Nov-2023,Ahmedabad,"Tran, Scott and Harrison",Inactive,West,9105,2916433.27,579164.91,2467324.26,774662.71,1573031.33,56267.29,23546.58,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,993866.42,63.75454396091417,40.281143265701125,0.9543366626646796,INR 15 to 25 lacs,Var < 2%
Dec-2023,Ahmedabad,"Tran, Scott and Harrison",Inactive,West,11924,3599815.91,865427.74,2848602.37,1286446.21,1483183.6,78124.03,15158.93,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,617755.8600000001,52.06706332972685,21.686279085697738,0.5321532467867742,INR 25 to 35 lacs,Var < 2%
Jan-2024,Ahmedabad,"Tran, Scott and Harrison",Inactive,West,10051,3673285.31,741937.84,3013117.5,1067216.91,1880451.79,591681.13,28484.79,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,1138513.9500000002,62.408843664410696,37.785248998752955,0.9453594159537423,INR 25 to 35 lacs,Var < 2%
Feb-2024,Ahmedabad,"Tran, Scott and Harrison",Inactive,West,8967,2890444.81,499719.11,2469231.41,1125197.94,1258018.24,-108458.27,29993.94,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,758299.13,50.94776596900652,30.70992564443362,1.2147075352487922,INR 15 to 25 lacs,Var < 2%
Mar-2024,Ahmedabad,"Tran, Scott and Harrison",Inactive,West,9377,3990135.9,1004411.64,3045102.32,1048062.8,1869815.58,632320.67,25269.93,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,865403.9400000001,61.40403124450676,28.419535669330152,0.8298548733167035,INR 25 to 35 lacs,Var < 2%
Oct-2023,Ahmedabad,Chavez-Bell,Active,East,8848,3380353.65,668103.85,2841146.89,937382.28,1780260.75,562930.95,20879.53,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,1112156.9,62.659933432727236,39.14464626642376,0.7348979411620635,INR 25 to 35 lacs,Var < 2%
Nov-2023,Ahmedabad,Chavez-Bell,Active,East,7895,3610956.24,708376.34,2983956.09,916015.73,1998881.09,617522.21,20695.63,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,1290504.75,66.98761743508096,43.24811461954187,0.6935634900713302,INR 25 to 35 lacs,Var < 2%
Dec-2023,Ahmedabad,Chavez-Bell,Active,East,14341,7069491.36,1340321.69,5843756.71,2448721.42,3289291.49,1950091.67,26412.58,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,1948969.8000000003,56.28727637431026,33.35131657115137,0.45197945963085795,Above INR 45 lacs,Var < 2%
Jan-2024,Ahmedabad,Chavez-Bell,Active,East,9034,2957491.04,740385.2,2265271.66,1088657.43,1125412.17,-350961.95,10978.14,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,385026.97,49.68111286043281,16.996944640185006,0.4846279673140836,INR 15 to 25 lacs,Var < 2%
Feb-2024,Ahmedabad,Chavez-Bell,Active,East,7065,2378549.6,389910.66,2053151.7,595622.06,1381084.19,13923.92,28079.51,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,991173.53,67.26654391879568,48.27570851194288,1.3676295813894317,INR 15 to 25 lacs,Var < 2%
Mar-2024,Ahmedabad,Chavez-Bell,Active,East,13240,6213742.46,1779278.01,4487565.35,1358967.7,3005312.39,1724392.85,12453.57,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,1226034.3800000001,66.96977437888454,27.320702527485203,0.27751283889381134,INR 35 to 45 lacs,Var < 2%
Oct-2023,Bangalore,Valdez Inc,Active,South,13681,4779276.39,1032212.4,3858990.56,1223265.7,2560458.24,1270118.93,29406.53,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,1528245.8400000003,66.35046653236697,39.60221763278945,0.7620264818683568,INR 35 to 45 lacs,Var < 2%
Nov-2023,Bangalore,Valdez Inc,Active,South,13950,6557630.37,1947624.92,4709222.4,1667267.44,2956274.6,1606549.58,22037.57,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,1008649.6800000002,62.77627915810474,21.418603631886235,0.4679662187965469,Above INR 45 lacs,Var < 2%
Dec-2023,Bangalore,Valdez Inc,Active,South,7118,3412562.0,528754.57,2953655.15,1209463.73,1657662.69,313663.46,10979.43,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,1128908.12,56.122418014845096,38.22071510277698,0.3717234897919617,INR 25 to 35 lacs,Var < 2%
Jan-2024,Bangalore,Valdez Inc,Active,South,10990,4901314.96,1009402.52,3948614.11,1834375.45,2040619.22,718602.4,20046.33,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,1031216.7,51.67937821100478,26.115914882348427,0.5076801490738735,INR 35 to 45 lacs,Var < 2%
Feb-2024,Bangalore,Valdez Inc,Active,South,13612,6127989.05,1578279.58,4585995.24,1998688.12,2527974.31,1136625.8,19054.84,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,949694.73,55.12378835351779,20.708585166346573,0.41550064932034253,Above INR 45 lacs,Var < 2%
Mar-2024,Bangalore,Valdez Inc,Active,South,13980,5881970.0,1756542.16,4183210.87,1563391.5,2569360.57,1091273.52,24014.43,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,812818.4099999999,61.42077580707759,19.43049096159955,0.5740669248165345,INR 35 to 45 lacs,Var < 2%
Oct-2023,Pune,Smith-Carpenter,Inactive,South,8405,3422844.02,1017177.36,2451336.85,1112308.06,1223466.06,60644.68,20294.51,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,206288.70000000007,49.910156574360634,8.41535507451781,0.8278956031685322,INR 15 to 25 lacs,Var < 2%
Nov-2023,Pune,Smith-Carpenter,Inactive,South,14665,7197998.69,1231947.89,6056223.92,2277395.79,3660495.14,2431338.32,20419.68,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,2428547.25,60.44187249932463,40.10002407572803,0.33716851077065196,Above INR 45 lacs,Var < 2%
Dec-2023,Pune,Smith-Carpenter,Inactive,South,8960,4042721.79,717702.65,3455287.15,1591243.74,1752589.98,262082.4,17698.41,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,1034887.33,50.7219777667393,29.95083433224935,0.512212422055863,INR 25 to 35 lacs,Var < 2%
Jan-2024,Pune,Smith-Carpenter,Inactive,South,10081,4725719.89,1297082.2,3514459.65,1349512.69,2097811.26,775932.77,28959.72,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,800729.0599999998,59.6908620077627,22.783845590601672,0.8240162893888965,INR 35 to 45 lacs,Var < 2%
Feb-2024,Pune,Smith-Carpenter,Inactive,South,14968,5262897.03,966023.22,4398245.92,1497485.22,2781749.52,1235282.53,17303.4,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,1815726.3,63.24679362176274,41.28296445961349,0.3934159279570252,INR 35 to 45 lacs,Var < 2%
Mar-2024,Pune,Smith-Carpenter,Inactive,South,9699,3942701.77,765491.73,3292796.12,1512156.08,1686763.8,333296.2,20457.81,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,921272.0700000001,51.2258803317589,27.97841215872181,0.6212899084684296,INR 25 to 35 lacs,Var < 2%
Oct-2023,Bangalore,Jensen-Edwards,Inactive,West,12820,4520429.48,1046124.57,3546632.86,1211538.99,2252097.37,901736.67,10499.1,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,1205972.8000000003,63.49959127147996,34.003316599282854,0.29603007738444065,INR 35 to 45 lacs,Var < 2%
Nov-2023,Bangalore,Jensen-Edwards,Inactive,West,10177,3211321.08,800755.07,2508607.64,910654.11,1527674.78,224244.71,28224.91,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,726919.7100000001,60.897318322764896,28.977018901210077,1.1251225400876161,INR 25 to 35 lacs,Var < 2%
Dec-2023,Bangalore,Jensen-Edwards,Inactive,West,7828,2986683.36,881848.31,2186275.88,816990.27,1287371.94,96347.98,15262.65,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,405523.6299999999,58.884240171921945,18.54860284146756,0.6981118046273281,INR 15 to 25 lacs,Var < 2%
Jan-2024,Bangalore,Jensen-Edwards,Inactive,West,9462,3190246.48,929330.9,2390730.64,686782.95,1635861.89,442065.87,14306.59,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,706530.9899999999,68.4251861179978,29.552931567397312,0.5984191510591924,INR 15 to 25 lacs,Var < 2%
Feb-2024,Bangalore,Jensen-Edwards,Inactive,West,8663,4118468.94,827958.75,3386906.95,1019992.52,2299456.62,927425.42,10925.4,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,1471497.87,67.89252418050634,43.44665772409248,0.32257750689017306,INR 25 to 35 lacs,Var < 2%
Mar-2024,Bangalore,Jensen-Edwards,Inactive,West,12184,5491684.53,1207669.22,4414531.47,2012454.96,2341894.57,956959.88,17337.59,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,1134225.3499999999,53.04967437461715,25.692995003159417,0.39273907362132815,INR 35 to 45 lacs,Var < 2%
Oct-2023,Mumbai,"Hahn, Farmer and Bowen",Active,East,11854,4297278.44,769724.52,3590312.4,1298718.15,2214178.26,861580.4,21393.25,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,1444453.7399999998,61.67090808031078,40.23197925617837,0.5958604047937444,INR 35 to 45 lacs,Var < 2%
Nov-2023,Mumbai,"Hahn, Farmer and Bowen",Active,East,9205,2762235.83,459700.83,2362187.14,805002.8,1412074.81,5537.99,24205.91,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,952373.98,59.77827861682458,40.3174652792327,1.0247244847840464,INR 15 to 25 lacs,Var < 2%
Dec-2023,Mumbai,"Hahn, Farmer and Bowen",Active,East,8872,3954104.17,1045262.56,2952800.05,1337946.24,1506685.21,142170.16,17564.97,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,461422.6499999999,51.025642931698,15.626613457961705,0.5948580907129151,INR 25 to 35 lacs,Var < 2%
Jan-2024,Mumbai,"Hahn, Farmer and Bowen",Active,East,10362,3937416.72,1120626.21,2955177.31,1073214.38,1771601.62,299140.96,10728.53,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,650975.4100000001,59.94908034807563,22.02830293116998,0.36304183724258493,INR 25 to 35 lacs,Var < 2%
Feb-2024,Mumbai,"Hahn, Farmer and Bowen",Active,East,7615,3004158.06,584358.64,2511316.36,912734.53,1537969.77,370303.61,10760.35,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,953611.13,61.24157810209145,37.972560733049185,0.4284744913619724,INR 25 to 35 lacs,Var < 2%
Mar-2024,Mumbai,"Hahn, Farmer and Bowen",Active,East,10975,4085370.48,771957.97,3439277.85,1523665.77,1790738.21,341178.99,19159.27,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,1018780.24,52.06727365746271,29.621923102258226,0.5570724679891739,INR 25 to 35 lacs,Var < 2%
Oct-2023,Ahmedabad,Rose and Sons,Inactive,East,13965,4937549.4,811043.41,4202186.02,1270025.0,2844244.56,1477825.7,19115.41,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,2033201.15,67.6848798806865,48.384368048513956,0.45489204687802,INR 35 to 45 lacs,Var < 2%
Nov-2023,Ahmedabad,Rose and Sons,Inactive,East,13867,5168180.24,848662.34,4395621.2,1544441.25,2709126.94,1441864.89,23894.48,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,1860464.6,61.63240226432614,42.32540783996583,0.5435973418273622,INR 35 to 45 lacs,Var < 2%
Dec-2023,Ahmedabad,Rose and Sons,Inactive,East,9614,4105307.13,1153704.77,3010368.69,1077241.49,1860064.56,610797.13,23649.91,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,706359.79,61.78859639946628,23.464228562648255,0.7856150669704182,INR 25 to 35 lacs,Var < 2%
Jan-2024,Ahmedabad,Rose and Sons,Inactive,East,14454,6353334.03,1160801.43,5293367.23,2403591.16,2825687.41,1546415.65,14291.25,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,1664885.9800000002,53.38166212964597,31.45230450977043,0.2699841023499139,Above INR 45 lacs,Var < 2%
Feb-2024,Ahmedabad,Rose and Sons,Inactive,East,14922,5728267.56,1158699.37,4651830.81,1418300.82,3087033.85,1631118.96,28209.37,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,1928334.48,66.36169663272857,41.45323763398007,0.6064143592531045,Above INR 45 lacs,Var < 2%
Mar-2024,Ahmedabad,Rose and Sons,Inactive,East,11439,5009406.5,1181466.48,3927251.58,1792214.79,2084490.46,791529.44,27352.71,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,903023.98,53.07758918770363,22.993789972579247,0.6964847920438038,INR 35 to 45 lacs,Var < 2%
Oct-2023,Ahmedabad,Young Ltd,Inactive,South,12085,4338205.97,1239557.88,3140928.83,939348.78,2131422.26,796201.96,16943.4,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,891864.3799999999,67.85961654533891,28.394924822285766,0.5394391569197065,INR 25 to 35 lacs,Var < 2%
Nov-2023,Ahmedabad,Young Ltd,Inactive,South,10775,4211020.33,681879.53,3613459.08,1680646.36,1823087.55,366587.01,29651.46,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,1141208.02,50.452696699695295,31.582148703895108,0.8205838047016156,INR 35 to 45 lacs,Var < 2%
Dec-2023,Ahmedabad,Young Ltd,Inactive,South,7464,3640537.29,919315.22,2834355.07,1153539.12,1605448.89,157326.12,17629.41,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,686133.6699999999,56.642475990137676,24.207752841636736,0.6219901728826093,INR 25 to 35 lacs,Var < 2%
Jan-2024,Ahmedabad,Young Ltd,Inactive,South,13711,5575823.32,1178615.0,4540725.81,2021465.48,2385187.42,1034167.17,14729.93,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,1206572.42,52.52877006462542,26.572236917339875,0.3243959361642231,Above INR 45 lacs,Var < 2%
Feb-2024,Ahmedabad,Young Ltd,Inactive,South,14003,5171667.04,1241992.77,4002612.43,1855725.11,2094905.02,776508.37,27073.19,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,852912.25,52.33844287042301,21.308889254611145,0.6763879959269501,INR 35 to 45 lacs,Var < 2%
